ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,siren,raison_sociale,statut_juridique,sdsei,pole_territorial,utd,nb_adherents,capital_social,phone,email,website,facebook,post_images
11156,"CTRE ANIM ELGARREKIN ENFAN JEUNE FAMILLE",,publish,5270,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.017363886251495," -1.0369743626394854",390894400,"CTRE ANIM ELGARREKIN ENFAN JEUNE FAMILLE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11157,"SOC ETUDE PROTEC AMENAG NATURE S.O.",,publish,5271,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.35527215557885," -1.194505366520195",392735940,"SOC ETUDE PROTEC AMENAG NATURE S.O.",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11158,"ASSOCIATION ST MARTIN",,publish,5272,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.304080633903794," -1.1933123248742277",300685138,"ASSOCIATION ST MARTIN",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11159,"ZAZPIAK BAT",,publish,5273,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.39886704254671," -1.2946274643092432",300701877,"ZAZPIAK BAT",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11160,"OFFICE DE TOURISME DE SARE",,publish,5274,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.12281242885222," -0.9466605808550924",313660227,"OFFICE DE TOURISME DE SARE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11161,"OGEC ST JOSEPH",,publish,5275,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.25013903520329," -1.0544029482832626",322066366,"OGEC ST JOSEPH",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11162,"CUMA LARRUN",,publish,5276,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.345129569906064," -1.4449995885415532",334009792,"CUMA LARRUN",COOPERATIVES,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11163,"ASSOCIATION AQUITAINE LOISIR OMORDIA",,publish,5277,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.395808055424844," -1.6848711757650747",343218079,"ASSOCIATION AQUITAINE LOISIR OMORDIA",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11164,"CLUB AXURIA",,publish,5278,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.11536898381649," -1.1617477392421445",343304549,"CLUB AXURIA",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11165,"LES AMIS DE L'ECOLE PUBLIQUE",,publish,5279,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.3154027344973," -1.3941066225203298",379231970,"LES AMIS DE L'ECOLE PUBLIQUE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11166,"SARAKO IZARRA RUGBY",,publish,5280,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.42314735739032," -1.5650049301965272",381595693,"SARAKO IZARRA RUGBY",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11167,"ASSOCIATION LARRUN TTIKI",,publish,5281,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.316913195443824," -1.4262279522193375",388491821,"ASSOCIATION LARRUN TTIKI",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11168,"CLUB DE BRICOLAGE",,publish,5282,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.05231649679798," -1.1211592706240776",403036700,"CLUB DE BRICOLAGE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11169,"ASS OLHAIN IKASTOLA",,publish,5283,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.42423969538507," -1.3671072383193075",405247008,"ASS OLHAIN IKASTOLA",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11170,"BAI EUSKARARI AKORDIOA SARAN",,publish,5284,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.179831884541606," -1.0076595357929872",440758258,"BAI EUSKARARI AKORDIOA SARAN",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11171,"ASSOCIATION ORTILLOPITZ",,publish,5285,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.24464917633238," -1.3344795638810456",443277488,"ASSOCIATION ORTILLOPITZ",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11172,"ZAZPIAK BAT",,publish,5286,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.29065648137035," -1.1588542511495017",494920739,"ZAZPIAK BAT",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11173,"ZANGOAK ARIN",,publish,5287,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.29095538440963," -1.313907236302828",499497691,"ZANGOAK ARIN",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11174,"S A R E A",,publish,5288,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.394994295243094," -1.4841501733831313",500292768,"S A R E A",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11175,XARETA,,publish,5289,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.03061017584151," -1.0739855532400011",508466604,XARETA,ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11176,ZALAPARTAKA,,publish,5290,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.34030184689328," -1.4513091339229263",514665595,ZALAPARTAKA,ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11177,USOPOP,,publish,5291,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.08686845966684," -1.1936186099270474",533094298,USOPOP,ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11178,"COLONIE VACANCES P E P",,publish,5292,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.44965473060591," -1.5764050121789772",782374656,"COLONIE VACANCES P E P",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11179,"OGEC DE L'ECOLE ST JOSEPH",,publish,5293,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.50921442794812," -1.531361911750633",782374672,"OGEC DE L'ECOLE ST JOSEPH",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11180,"ASSOCIATION FABIANA CHISPA FLAMENCA",,publish,5294,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.36468258251191," -1.606049919200729",791766363,"ASSOCIATION FABIANA CHISPA FLAMENCA",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11181,ARTEAK,,publish,5295,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.38077683681759," -1.480801054401292",802677336,ARTEAK,ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11182,"SARAKO ONDAREA",,publish,5296,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.187804066931335," -1.142451482504984",803498823,"SARAKO ONDAREA",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11183,"SASI ARTALDE",,publish,5297,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.396330228556316," -1.4931926477993622",803887066,"SASI ARTALDE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11184,"UNION DES COMMERCANTS ET DES ARTISANS DE SARE",,publish,5298,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.334598401250624," -1.6200619466533874",812657765,"UNION DES COMMERCANTS ET DES ARTISANS DE SARE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11185,"BILTZAR DES ECRIVAINS DU PAYS BASQUE",,publish,5299,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.0917710976552," -1.0399386440305634",814793436,"BILTZAR DES ECRIVAINS DU PAYS BASQUE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11186,"LES ATELIERS DE LILI BINETTE",,publish,5300,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.505707641544," -1.5474382292820301",820130888,"LES ATELIERS DE LILI BINETTE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11187,"SARAKO URTXINTXAK",,publish,5301,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.20696026342865," -1.3685120265572608",821465663,"SARAKO URTXINTXAK",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11188,"EUSKAL HERRIAN IZADIA",,publish,5302,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.48844902336995," -1.4608076977932871",829292697,"EUSKAL HERRIAN IZADIA",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11189,"CONTE EN BALADE",,publish,5303,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.29287803256636," -1.4055415831831422",837535954,"CONTE EN BALADE",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11190,"LES GUIMAUVES DU SUD OUEST",,publish,5304,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.29789140890635," -1.306796775842285",848028361,"LES GUIMAUVES DU SUD OUEST",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11191,"USOPOP DISKAK",,publish,5305,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.327918484514136," -1.3114834720182662",891585234,"USOPOP DISKAK",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11192,"C PAL COMPTAGE PROTECTION ET ANIMATION A LIZARRIETA",,publish,5306,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SARE,Nouvelle-Aquitaine,France,64310,43.01490046687808," -1.0376366623445026",891760209,"C PAL COMPTAGE PROTECTION ET ANIMATION A LIZARRIETA",ASSOCIATIONS,Nive-Nivelle,"SUD PAYS BASQUE","UTD Labourd",,,,,,,
11193,"ASSOCIATION  CONTACT",,publish,5307,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.26271398113136," -1.071629269260614",397815473,"ASSOCIATION CONTACT",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11194,PIMPIRINAK,,publish,5308,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.41125396580672," -1.3332963743174668",399003243,PIMPIRINAK,ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11195,"ANTENNE PAYS BASQ CARREFOUR MUSIQ DANSES",,publish,5309,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.210206828506365," -1.263474832880894",408556694,"ANTENNE PAYS BASQ CARREFOUR MUSIQ DANSES",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11196,"ASSOCIATION EVIDANSE",,publish,5310,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.46354539134962," -1.4677430423819005",424461358,"ASSOCIATION EVIDANSE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11197,GOXOKI,,publish,5311,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.199091995198806," -1.2164896493208306",430038950,GOXOKI,ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11198,"COOPERATIVE DE FROMAGES FERMIERS ETXE GAZNA",,publish,5312,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAUGUIS-SAINT-ÉTIENNE,Nouvelle-Aquitaine,France,64470,43.290374135820464," -1.4850655623845217",334138989,"COOPERATIVE DE FROMAGES FERMIERS ETXE GAZNA",COOPERATIVES,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11199,"GROUPEMENT PASTORAL DE SAKHONDOUA",,publish,5313,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAUGUIS-SAINT-ÉTIENNE,Nouvelle-Aquitaine,France,64470,43.28842469910424," -1.1385139348037776",442652707,"GROUPEMENT PASTORAL DE SAKHONDOUA",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11200,"EAU SUD",,publish,5314,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAUGUIS-SAINT-ÉTIENNE,Nouvelle-Aquitaine,France,64470,43.26295157311984," -1.290925751958346",482596293,"EAU SUD",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11201,"ZALGIRURI ELKARTEA.",,publish,5315,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAUGUIS-SAINT-ÉTIENNE,Nouvelle-Aquitaine,France,64470,43.102432805397875," -1.0663578583854005",807383047,"ZALGIRURI ELKARTEA.",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11202,"ASS SI ON PEIGNAIT",,publish,5316,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.22945493724386," -0.956607208411719",440049088,"ASS SI ON PEIGNAIT",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11203,"ASSOCIATION AMETZA IKASTOLA",,publish,5317,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.36942720629767," -1.5420261380425995",444893457,"ASSOCIATION AMETZA IKASTOLA",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11204,"8 PROBINTZIAK",,publish,5318,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.30483040604473," -1.5540113888762601",478488752,"8 PROBINTZIAK",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11205,"HIRIBURUKO UHAINA",,publish,5319,gd_place,"2025-07-21 19:54:01","2025-07-21 19:54:01",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.47421222664161," -1.4402598273058862",479383606,"HIRIBURUKO UHAINA",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11206,"ATCHALDE DANZALDI",,publish,5320,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.13091000292079," -1.2354949747628736",480470665,"ATCHALDE DANZALDI",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11207,"ASSOCIATION LES HOMARDS",,publish,5321,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.44691486473753," -1.4857321694508363",488632811,"ASSOCIATION LES HOMARDS",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11208,"ASS YOGA AU FIL DE SOI",,publish,5322,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.37399609484416," -1.285836764952302",510010655,"ASS YOGA AU FIL DE SOI",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11209,LEINUA,,publish,5323,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.35327988161298," -1.5872832209830943",520158809,LEINUA,ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11210,ZALDAIN,,publish,5324,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.41876484536328," -1.4480435982938242",524864915,ZALDAIN,ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11211,"ASSOCIATION TERRITORIALE POUR LA DIVERSITE CULTURELLE",,publish,5325,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.23687435706451," -1.2037582786148302",528919129,"ASSOCIATION TERRITORIALE POUR LA DIVERSITE CULTURELLE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11212,TXA,,publish,5326,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.2531209638259," -1.032578926609314",749907069,TXA,ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11213,"MX KID",,publish,5327,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.09797753545204," -1.1395271977069967",750486276,"MX KID",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11214,"A E P OGEC SAINT PIERRE",,publish,5328,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.42967211488351," -1.6711990699513404",782371801,"A E P OGEC SAINT PIERRE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11215,"ECOLE LIBRE",,publish,5329,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.385651057339096," -1.4556709234402168",782371942,"ECOLE LIBRE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11216,"ASSOC PARENTS ELEVES ECOLE LIB",,publish,5330,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.380075558638424," -1.472379456317001",782371975,"ASSOC PARENTS ELEVES ECOLE LIB",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11217,"ASSOC SPORTIVE LES JOYEUX",,publish,5331,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.39739856246347," -1.5232110713134168",782371983,"ASSOC SPORTIVE LES JOYEUX",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11218,"ASSOCIATION DE PARENTS D'ELEVES DE L'ECOLE PRIVEE MIXTE DE SAINT PIERRE D'IRUBE",,publish,5332,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.200057177690965," -1.1971474795383545",789685823,"ASSOCIATION DE PARENTS D'ELEVES DE L'ECOLE PRIVEE MIXTE DE SAINT PIERRE D'IRUBE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11219,"APEL LIBRE ECOLE SAINT PIERRE DE SAINT PIERRE D IRUBE",,publish,5333,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.265293725919264," -1.52104145175174",789951050,"APEL LIBRE ECOLE SAINT PIERRE DE SAINT PIERRE D IRUBE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11220,"OGEC ECOLE DU SACRE COEUR",,publish,5334,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.462650389521755," -1.5507644525761326",320254220,"OGEC ECOLE DU SACRE COEUR",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11221,"ASSOCIATION DENENTZAT",,publish,5335,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.19024501808898," -1.0563407403319074",326465358,"ASSOCIATION DENENTZAT",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11222,"ASSOCIATION FOYER RURAL KOSTA GARAYA",,publish,5336,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.395213438961676," -1.2940216861665819",380808535,"ASSOCIATION FOYER RURAL KOSTA GARAYA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11223,"ASSOCIATION PARENTS D'ELEVES DE SOURAIDE",,publish,5337,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.350782518954475," -1.3169195959211786",390457810,"ASSOCIATION PARENTS D'ELEVES DE SOURAIDE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11224,"MAISON DE RETRAITE ETXETOA",,publish,5338,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.272894064709," -1.5427041719691377",391546454,"MAISON DE RETRAITE ETXETOA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11225,"ASS PARENTS ELEVES ECOLE PUBL SOURAIDE",,publish,5339,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.38943481149117," -1.5309721490133075",413623026,"ASS PARENTS ELEVES ECOLE PUBL SOURAIDE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11226,IRRINIGAR,,publish,5340,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.20605510004653," -1.3907131447840237",420195190,IRRINIGAR,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11227,"TENNIS CLUB DE SOURAIDE",,publish,5341,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.299288771468646," -1.1753153257270423",440075216,"TENNIS CLUB DE SOURAIDE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11228,ELHE,,publish,5342,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.27511642625847," -1.1482700558694847",449946474,ELHE,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11229,"APEL DE SOURAIDE",,publish,5343,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.28656339422084," -1.1687901595698023",489050948,"APEL DE SOURAIDE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
